provision_id                           rank  score  determinacy
sfs-2018-597:K6P8                      1958  11.0   unmarked   
sfs-2024-782:K2P6                      1959  11.0   unmarked   
sfs-2018-677:P4                        1960  11.0   unmarked   
sfs-2024-506:K11P1                     1961  11.0   unmarked   
sfs-2016-675:P16                       1962  11.0   unmarked   
sfs-2018-1138:K21P9                    1963  11.0   unmarked   
sfs-2018-672:K20P2                     1964  11.0   unmarked   
sfs-2015-812:P11                       1965  11.0   unmarked   
sfs-2022-1568:K7P3                     1966  11.0   unmarked   
sfs-2016-676:P18                       1967  11.0   unmarked   
sfs-2023-38:K8P6                       1968  11.0   unmarked   
sfs-1982-80:P5                         1969  11.0   unmarked   
sfs-2017-725:K5P18                     1970  11.0   unmarked   
sfs-2026-1281:K11P27                   1971  11.0   unmarked   
sfs-2022-155:K10P8                     1972  11.0   unmarked   
sfs-2026-1281:K9P2                     1973  11.0   unmarked   
sfs-2017-725:K5P53                     1974  11.0   unmarked   
sfs-2017-612:K5P5                      1975  11.0   unmarked   
sfs-2018-1138:K11P4                    1976  11.0   vague      
sfs-2018-672:K13P2                     1977  11.0   unmarked   
sfs-2026-843:P7                        1978  11.0   unmarked   
sfs-2017-322:P9                        1979  11.0   unmarked   
sfs-2017-1000:K3P38                    1980  11.0   unmarked   
sfs-2023-421:P13                       1981  11.0   unmarked   
sfs-2018-2088:K6P3                     1982  11.0   unmarked   
sfs-2026-1281:K2P19                    1983  11.0   unmarked   
sfs-2026-1281:K4P1                     1984  11.0   unmarked   
sfs-2014-1470:P9                       1985  11.0   unmarked   
sfs-2022-1568:K7P2                     1986  11.0   unmarked   
sfs-2018-672:K17P40                    1987  11.0   unmarked   
sfs-2014-1437:P4                       1988  11.0   unmarked   
sfs-2018-1212:K7P2                     1989  11.0   unmarked   
sfs-2021-626:P22                       1990  11.0   vague      
sfs-2026-772:K6P12                     1991  11.0   unmarked   
sfs-2025-1506:K1P16                    1992  11.0   unmarked   
sfs-2017-900:P46                       1993  11.0   vague      
sfs-2018-672:K16P50                    1994  11.0   unmarked   
sfs-2023-200:K16P19                    1995  11.0   unmarked   
sfs-2016-1108:K3P14                    1996  11.0   unmarked   
sfs-2016-1145:K5P4                     1997  11.0   unmarked   
sfs-2023-200:K15P21                    1998  11.0   unmarked   
sfs-2022-700:K4P12                     1999  11.0   unmarked   
sfs-2021-516:K4P12                     2000  11.0   unmarked   
sfs-2023-875:K7P27                     2001  11.0   unmarked   
sfs-2014-966:K4P5                      2002  11.0   unmarked   
sfs-2026-484:K1P3                      2003  11.0   unmarked   
sfs-2024-710:K6P20                     2004  11.0   unmarked   
sfs-2026-408:K13P5                     2005  11.0   unmarked   
sfs-2017-630:K7P22                     2006  11.0   unmarked   
sfs-2016-1108:K11P3                    2007  11.0   unmarked   
sfs-2023-200:K14P26                    2008  11.0   unmarked   
sfs-2026-1600:K16P5                    2009  11.0   unmarked   
sfs-2017-725:K13P11                    2010  11.0   unmarked   
sfs-2015-1016:K13P10                   2011  11.0   vague      
sfs-2017-310:P30                       2012  11.0   unmarked   
sfs-2019-212:P4                        2013  11.0   unmarked   
sfs-2023-200:K18P33                    2014  11.0   unmarked   
sfs-2016-1146:K5P3                     2015  11.0   unmarked   
sfs-2016-253:K3P7                      2016  11.0   unmarked   
sfs-2022-700:K4P7                      2017  11.0   vague      
sfs-2023-560:P21                       2018  11.0   unmarked   
sfs-2024-710:K11P4                     2019  11.0   unmarked   
sfs-2015-953:P16                       2020  11.0   unmarked   
sfs-2022-856:P30                       2021  11.0   unmarked   
sfs-2022-155:K9P9                      2022  11.0   unmarked   
sfs-2022-156:K9P9                      2023  11.0   unmarked   
sfs-2017-725:K5P8                      2024  11.0   unmarked   
sfs-2026-843:P10                       2025  11.0   unmarked   
sfs-2015-1016:K13P17                   2026  11.0   vague      
sfs-2018-181:P3a                       2027  11.0   unmarked   
sfs-2018-396:K4P2                      2028  11.0   unmarked   
sfs-2024-945:K11P2                     2029  11.0   unmarked   
sfs-2018-1974:P7                       2030  11.0   unmarked   
sfs-2018-672:K6P2                      2031  11.0   unmarked   
sfs-2018-672:K7P16                     2032  11.0   unmarked   
sfs-2024-926:P10                       2033  11.0   unmarked   
sfs-1977-480:P30                       2034  11.0   unmarked   
sfs-2019-742:K16P20                    2035  11.0   unmarked   
sfs-2026-1281:K11P26                   2036  11.0   unmarked   
sfs-2026-1600:K6P3                     2037  11.0   unmarked   
sfs-2026-1600:K5P3                     2038  11.0   unmarked   
sfs-2026-1281:K12P4                    2039  11.0   unmarked   
sfs-2016-915:P8a                       2040  11.0   unmarked   
sfs-2024-221:P7                        2041  11.0   unmarked   
sfs-2024-1146:K3P4                     2042  11.0   unmarked   
sfs-2026-1281:K2P10                    2043  11.0   unmarked   
sfs-2015-671:P13                       2044  11.0   unmarked   
sfs-2022-333:P2                        2045  11.0   unmarked   
sfs-2022-700:K5P33                     2046  11.0   unmarked   
sfs-2016-960:P1                        2047  11.0   unmarked   
sfs-2015-1016:K12P3                    2048  11.0   unmarked   
sfs-2018-1192:K9P3                     2049  11.0   unmarked   
sfs-2018-1472:P21                      2050  11.0   unmarked   
sfs-2018-672:K8P20                     2051  11.0   unmarked   
sfs-2024-945:K8P12                     2052  11.0   unmarked   
sfs-2024-945:K8P9                      2053  11.0   unmarked   
sfs-2018-597:K12P3                     2054  11.0   unmarked   
sfs-2024-1006:P9                       2055  11.0   unmarked   
sfs-2018-1174:P10                      2056  11.0   unmarked   
sfs-2022-629:P4                        2057  11.0   unmarked   
sfs-2016-1122:P4                       2058  11.0   unmarked   
sfs-2015-417:K3P5                      2059  11.0   unmarked   
sfs-2017-631:K3P6                      2060  11.0   unmarked   
sfs-2021-79:P2                         2061  11.0   unmarked   
sfs-2016-977:K2P2                      2062  11.0   vague      
sfs-2017-630:K5P13                     2063  11.0   unmarked   
sfs-2018-1177:K8P6                     2064  11.0   unmarked   
sfs-2018-1217:K5P4                     2065  11.0   unmarked   
sfs-2024-1231:P6                       2066  11.0   unmarked   
sfs-2026-1637:K6P8                     2067  11.0   unmarked   
sfs-2018-672:K7P5                      2068  11.0   unmarked   
sfs-2023-875:K7P2                      2069  11.0   unmarked   
sfs-2026-983:P24                       2070  11.0   unmarked   
sfs-2017-630:K7P19                     2071  11.0   unmarked   
sfs-2017-725:K9P27                     2072  11.0   unmarked   
sfs-2022-332:P6                        2073  11.0   unmarked   
sfs-2025-400:K10P7                     2074  11.0   unmarked   
sfs-2018-1217:K4P11                    2075  11.0   unmarked   
sfs-2021-79:P6                         2076  11.0   unmarked   
sfs-2017-725:K5P57                     2077  11.0   unmarked   
sfs-2018-1653:K6P15                    2078  11.0   unmarked   
sfs-2022-964:K2P1                      2079  11.0   unmarked   
sfs-2024-404:P20                       2080  11.0   unmarked   
sfs-2025-1377:K7P4                     2081  11.0   unmarked   
sfs-2018-1699:K4P4                     2082  11.0   unmarked   
sfs-2023-200:K11P1                     2083  11.0   unmarked   
sfs-2019-1197:overgangP3:occurrence:3  2084  11.0   unmarked   
sfs-2023-340:P5                        2085  11.0   unmarked   
sfs-2015-1016:K13P6                    2086  11.0   vague      
sfs-2017-496:K2P5                      2087  11.0   unmarked   
sfs-2016-1013:P39                      2088  11.0   unmarked   
sfs-2019-1182:K6P6                     2089  11.0   unmarked   
sfs-2016-1147:K14P15                   2090  11.0   unmarked   
sfs-2018-672:K14P2                     2091  11.0   unmarked   
sfs-2023-340:P23                       2092  11.0   unmarked   
sfs-2024-710:K8P11                     2093  11.0   unmarked   
sfs-2025-1377:K7P5                     2094  11.0   unmarked   
sfs-2025-606:P20                       2095  11.0   unmarked   
sfs-2026-1600:K16P2                    2096  11.0   unmarked   
sfs-2023-730:P17                       2097  11.0   unmarked   
sfs-2024-710:K3P14                     2098  11.0   unmarked   
sfs-2018-1218:P17                      2099  11.0   unmarked   
sfs-2022-482:K7P3                      2100  11.0   unmarked   
sfs-2017-612:K3P1                      2101  11.0   unmarked   
sfs-2017-725:K6P15                     2102  11.0   unmarked   
sfs-2018-1138:K15P3                    2103  11.0   unmarked   
sfs-2019-1182:K2P9                     2104  11.0   unmarked   
sfs-2023-677:P12                       2105  11.0   vague      
sfs-2016-675:P13                       2106  11.0   unmarked   
sfs-2015-1016:K17P16                   2107  11.0   unmarked   
sfs-2018-672:K7P22                     2108  11.0   unmarked   
sfs-2025-1062:P5                       2109  11.0   unmarked   
sfs-2025-520:K2P4                      2110  11.0   unmarked   
sfs-2026-1600:K15P6                    2111  11.0   unmarked   
sfs-2016-676:P15                       2112  11.0   unmarked   
sfs-2026-1281:K4P25                    2113  11.0   unmarked   
sfs-2018-585:K4P6                      2114  11.0   unmarked   
sfs-2018-672:K17P35                    2115  11.0   unmarked   
sfs-2024-960:P14                       2116  11.0   unmarked   
sfs-2026-1600:K5P11                    2117  11.0   unmarked   
sfs-2017-571:P2                        2118  11.0   unmarked   
sfs-2017-631:K1P3                      2119  11.0   unmarked   
sfs-2018-1177:K4P9                     2120  11.0   unmarked   
sfs-2026-999:K5P3                      2121  11.0   unmarked   
sfs-2017-1000:K3P27                    2122  11.0   unmarked   
sfs-2018-672:K19P5                     2123  11.0   unmarked   
sfs-2019-742:K16P21                    2124  11.0   unmarked   
sfs-2026-252:K5P2                      2125  11.0   unmarked   
sfs-2023-714:K7P17                     2126  11.0   unmarked   
sfs-1976-580:P51                       2127  11.0   unmarked   
sfs-2014-968:K2P1e                     2128  11.0   unmarked   
sfs-2016-1091:K2P4                     2129  11.0   unmarked   
sfs-2018-90:P9a                        2130  11.0   unmarked   
sfs-2016-253:K5P6                      2131  11.0   unmarked   
sfs-2016-253:K2P4                      2132  11.0   unmarked   
sfs-2018-1693:K5P5                     2133  11.0   unmarked   
sfs-2014-968:K4P9                      2134  11.0   unmarked   
sfs-2014-966:K5P4                      2135  11.0   unmarked   
sfs-2015-1016:K1P7                     2136  11.0   unmarked   
sfs-2015-1016:K21P24                   2137  11.0   unmarked   
sfs-2016-732:P32                       2138  11.0   unmarked   
sfs-2023-730:P18                       2139  11.0   unmarked   
sfs-2024-945:K11P15                    2140  11.0   unmarked   
sfs-2014-968:K2aP5                     2141  11.0   unmarked   
sfs-2024-710:K4P12                     2142  11.0   unmarked   
sfs-2024-782:K4P5                      2143  11.0   unmarked   
sfs-2017-30:K17P1                      2144  11.0   unmarked   
sfs-2017-527:P34                       2145  11.0   unmarked   
sfs-2025-400:K32P3                     2146  11.0   vague      
sfs-2018-1219:K9P19                    2147  11.0   unmarked   
sfs-2023-340:P8                        2148  11.0   unmarked   
sfs-2014-968:K2aP2                     2149  11.0   unmarked   
sfs-2018-1138:K6P3                     2150  11.0   vague      
sfs-2023-200:K7P29                     2151  11.0   unmarked   
sfs-2016-253:K3P3                      2152  11.0   unmarked   
sfs-2026-1281:K6P4                     2153  11.0   unmarked   
sfs-2015-602:P23                       2154  11.0   unmarked   
sfs-2018-672:K4P2                      2155  11.0   unmarked   
sfs-2022-333:P2:occurrence:2           2156  11.0   unmarked   
sfs-2018-90:P4                         2157  11.0   unmarked   
sfs-2024-945:K8P4                      2158  11.0   unmarked   
sfs-2025-400:K12P3                     2159  11.0   unmarked   
sfs-2026-837:P13                       2160  11.0   unmarked   
sfs-2016-768:P15                       2161  11.0   unmarked   
sfs-2017-1000:K3P14                    2162  11.0   unmarked   
sfs-2021-579:P20                       2163  11.0   unmarked   
sfs-2021-931:P11                       2164  11.0   unmarked   
sfs-2026-1011:K4P7                     2165  11.0   unmarked   
sfs-2026-843:P17                       2166  11.0   unmarked   
sfs-2023-730:P22                       2167  11.0   unmarked   
sfs-2022-155:K9P30                     2168  11.0   unmarked   
sfs-2022-156:K9P30                     2169  11.0   unmarked   
sfs-2026-772:K1P3:occurrence:2         2170  11.0   unmarked   
sfs-2018-672:K7P24                     2171  11.0   unmarked   
sfs-2019-1197:overgangP2:occurrence:6  2172  11.0   unmarked   
sfs-2016-1146:K21P6                    2173  11.0   unmarked   
sfs-2023-677:P14                       2174  11.0   unmarked   
sfs-2016-1147:K14P10                   2175  11.0   unmarked   
sfs-2026-1281:K6P20                    2176  11.0   unmarked   
sfs-2022-1568:K10P3                    2177  11.0   unmarked   
sfs-2026-1281:K7P14                    2178  11.0   unmarked   
sfs-2008-567:K4P13                     2179  11.0   unmarked   
sfs-2018-672:K11P3                     2180  11.0   unmarked   
sfs-2023-875:K4P27                     2181  11.0   unmarked   
sfs-2016-977:K4P4                      2182  11.0   unmarked   
sfs-2024-506:K11P4                     2183  11.0   unmarked   
sfs-2018-1277:P4                       2184  11.0   unmarked   
sfs-2021-931:P14                       2185  11.0   unmarked   
sfs-1977-480:P15                       2186  11.0   vague      
sfs-2017-631:K3P4                      2187  11.0   unmarked   
sfs-2019-1197:overgangP2:occurrence:7  2188  11.0   unmarked   
sfs-2024-960:P3                        2189  11.0   unmarked   
sfs-2018-483:P3                        2190  11.0   unmarked   
sfs-2019-742:K10P24                    2191  11.0   unmarked   
sfs-2018-585:K1P3                      2192  11.0   unmarked   
sfs-2022-155:K9P15                     2193  11.0   unmarked   
sfs-2022-156:K9P15                     2194  11.0   unmarked   
sfs-2022-700:K7P17                     2195  11.0   unmarked   
sfs-2022-333:P5                        2196  11.0   unmarked   
sfs-2026-1282:P17                      2197  11.0   unmarked   
sfs-2015-642:K3P4                      2198  11.0   unmarked   
sfs-2016-1145:K21P6                    2199  11.0   unmarked   
sfs-2019-32:K3P17                      2200  11.0   vague      
sfs-2024-114:K1P2                      2201  11.0   unmarked   
sfs-2026-408:K20P25                    2202  11.0   unmarked   
sfs-2018-1219:K4P4                     2203  11.0   unmarked   
sfs-2024-782:K3P3                      2204  11.0   unmarked   
sfs-2014-968:K4P6                      2205  11.0   unmarked   
sfs-2018-1192:K7P12                    2206  11.0   unmarked   
sfs-2018-1699:K4P4a                    2207  11.0   unmarked   
sfs-2026-1637:K6P9                     2208  11.0   unmarked   
sfs-2017-725:K5P49                     2209  11.0   unmarked   
sfs-2026-1281:K2P18                    2210  11.0   unmarked   
sfs-2023-875:K1P4                      2211  11.0   unmarked   
sfs-2016-1147:K17P6                    2212  11.0   unmarked   
sfs-2026-1600:K12P6                    2213  11.0   unmarked   
sfs-2021-579:P19                       2214  11.0   unmarked   
sfs-2018-1177:K8P4                     2215  11.0   unmarked   
sfs-2021-401:overgang:2021-401         2216  11.0   unmarked   
sfs-1982-673:P30                       2217  11.0   unmarked   
sfs-2014-400:P3                        2218  11.0   unmarked   
sfs-2018-1200:P20                      2219  11.0   unmarked   
sfs-2018-318:P3                        2220  11.0   unmarked   
sfs-2022-366:K2P12                     2221  11.0   unmarked   
sfs-2017-452:K4P1                      2222  11.0   unmarked   
sfs-2020-548:P27                       2223  11.0   unmarked   
sfs-2021-787:P9                        2224  11.0   unmarked   
sfs-2015-602:overgang:2015-602         2225  11.0   unmarked   
sfs-2016-1146:K6P19                    2226  11.0   unmarked   
sfs-2016-96:P23                        2227  11.0   unmarked   
sfs-2017-612:K5P6                      2228  11.0   unmarked   
sfs-2026-578:P8                        2229  11.0   unmarked   
sfs-2014-821:K6P2                      2230  11.0   unmarked   
sfs-2023-200:K5P40                     2231  11.0   unmarked   
sfs-2016-1145:K6P26                    2232  11.0   unmarked   
sfs-2018-672:K7P42                     2233  11.0   unmarked   
sfs-2023-200:K7P44                     2234  11.0   unmarked   
sfs-2018-672:K4P8                      2235  11.0   unmarked   
sfs-2026-252:K2P5                      2236  11.0   unmarked   
sfs-2019-32:K5P6                       2237  11.0   vague      
sfs-2016-757:P4                        2238  11.0   unmarked   
sfs-2016-1147:K8P10                    2239  11.0   unmarked   
sfs-2016-253:K6P26                     2240  11.0   unmarked   
sfs-2018-1937:P15                      2241  11.0   unmarked   
sfs-2017-310:P17                       2242  11.0   unmarked   
sfs-2023-499:P39                       2243  11.0   unmarked   
sfs-2026-999:K4P1                      2244  11.0   unmarked   
sfs-2019-1197:overgangP4:occurrence:2  2245  11.0   unmarked   
sfs-2022-482:K7P36                     2246  11.0   unmarked   
sfs-2025-400:K12P2a:occurrence:2       2247  11.0   unmarked   
sfs-2019-370:P31                       2248  11.0   unmarked   
sfs-2017-447:K4P1                      2249  11.0   unmarked   
sfs-2026-786:K10P8                     2250  11.0   unmarked   
sfs-2024-326:P5                        2251  11.0   unmarked   
sfs-2015-911:K7P2                      2252  11.0   unmarked   
sfs-2021-319:P14                       2253  11.0   unmarked   
sfs-2025-400:K32P10                    2254  11.0   unmarked   
sfs-2015-96:K3P7                       2255  11.0   unmarked   
sfs-2021-787:P4                        2256  11.0   unmarked   
sfs-2026-1282:P16                      2257  11.0   unmarked   
sfs-2015-650:K3P7                      2258  11.0   unmarked   
sfs-2026-585:P3                        2259  11.0   unmarked   
sfs-2016-1067:P15b                     2260  11.0   unmarked   
sfs-2016-675:P18                       2261  11.0   unmarked   
sfs-2016-534:K4P3                      2262  11.0   unmarked   
sfs-2023-200:K22P49                    2263  11.0   unmarked   
sfs-2016-676:P20                       2264  11.0   unmarked   
sfs-2017-725:K9P2                      2265  11.0   unmarked   
sfs-2023-456:P9                        2266  11.0   unmarked   
sfs-2017-630:K4P4                      2267  11.0   vague      
sfs-2019-742:K14P8                     2268  11.0   unmarked   
sfs-2025-1053:K3P2                     2269  11.0   unmarked   
sfs-2023-200:K8P31                     2270  11.0   unmarked   
sfs-2016-1067:P13                      2271  11.0   unmarked   
sfs-2026-408:K13P11                    2272  11.0   unmarked   
sfs-2024-945:K11P10                    2273  11.0   unmarked   
sfs-2018-672:K8P40                     2274  11.0   unmarked   
sfs-2016-675:P22                       2275  11.0   unmarked   
sfs-2016-676:P24                       2276  11.0   unmarked   
sfs-2026-999:K4P1:occurrence:2         2277  11.0   unmarked   
sfs-2018-1974:P3                       2278  11.0   unmarked   
sfs-2024-945:K20P3                     2279  11.0   vague      
sfs-2018-585:K3P18a                    2280  11.0   unmarked   
sfs-2015-96:K3P3                       2281  11.0   unmarked   
sfs-2018-672:K16P33b                   2282  11.0   unmarked   
sfs-2026-408:K20P3                     2283  11.0   unmarked   
sfs-2015-485:K3P7                      2284  11.0   unmarked   
sfs-2017-425:P3                        2285  11.0   unmarked   
sfs-2025-520:K4P3                      2286  11.0   unmarked   
sfs-2017-725:K5P24                     2287  11.0   unmarked   
sfs-2016-675:P42                       2288  11.0   unmarked   
sfs-2022-365:K7P16                     2289  11.0   unmarked   
sfs-2023-200:K18P29                    2290  11.0   unmarked   
sfs-2022-700:K5P15                     2291  11.0   unmarked   
sfs-2026-1637:K11P6                    2292  11.0   vague      
sfs-2016-676:P44                       2293  11.0   unmarked   
sfs-2016-96:P24                        2294  11.0   unmarked   
sfs-2017-631:K3P7                      2295  11.0   unmarked   
sfs-2016-1146:K12P1                    2296  11.0   unmarked   
sfs-2022-964:K2P20                     2297  11.0   unmarked   
sfs-2022-260:K5P5                      2298  11.0   vague      
sfs-2025-621:P26                       2299  11.0   unmarked   
sfs-2026-1011:K2P5                     2300  11.0   unmarked   
sfs-2016-1145:K12P1                    2301  11.0   unmarked   
sfs-2026-380:P8                        2302  11.0   unmarked   
sfs-2016-977:K11P8                     2303  11.0   vague      
sfs-2018-1138:K15P4                    2304  11.0   unmarked   
sfs-2026-772:K3P2                      2305  11.0   unmarked   
sfs-2017-725:K5P32                     2306  11.0   unmarked   
sfs-2019-742:K11P8                     2307  11.0   vague      
sfs-2024-506:K7P10                     2308  11.0   unmarked   
sfs-2015-1016:K12P2                    2309  11.0   unmarked   
sfs-2015-1016:K5P3                     2310  11.0   unmarked   
sfs-2026-772:K3P1                      2311  11.0   unmarked   
sfs-2018-1192:K3P1                     2312  11.0   unmarked   
sfs-2024-1006:P14                      2313  11.0   unmarked   
sfs-2024-926:P15                       2314  11.0   unmarked   
sfs-2025-400:K12P6                     2315  11.0   unmarked   
sfs-2018-597:K7P4                      2316  11.0   unmarked   
sfs-2015-953:P12                       2317  11.0   unmarked   
sfs-2022-482:K13P2                     2318  11.0   unmarked   
sfs-2021-79:P3                         2319  11.0   unmarked   
sfs-2017-30:K8P3                       2320  11.0   unmarked   
sfs-2017-725:K13P8                     2321  11.0   unmarked   
sfs-2019-370:P1                        2322  11.0   unmarked   
sfs-2019-663:P12                       2323  11.0   unmarked   
sfs-2022-482:K4P7                      2324  11.0   unmarked   
sfs-2019-601:K4P12                     2325  11.0   unmarked   
sfs-2022-700:K5P32                     2326  11.0   unmarked   
sfs-2023-875:K1P13                     2327  11.0   unmarked   
sfs-2026-1600:K5P2                     2328  11.0   unmarked   
sfs-2016-1147:K10P1                    2329  11.0   unmarked   
sfs-2016-1147:K3P8                     2330  11.0   unmarked   
sfs-2023-875:K3P4                      2331  11.0   unmarked   
sfs-2026-252:K4P6                      2332  11.0   unmarked   
sfs-2017-30:K16aP2                     2333  11.0   vague      
sfs-2008-567:K2P16                     2334  11.0   vague      
sfs-2026-1281:K3P9                     2335  11.0   unmarked   
sfs-2021-54:P3                         2336  11.0   unmarked   
sfs-2016-1147:K7P2                     2337  11.0   unmarked   
sfs-2018-672:K8P34                     2338  11.0   vague      
sfs-2024-945:K11P11                    2339  11.0   unmarked   
sfs-2023-200:K7P20                     2340  11.0   unmarked   
sfs-2008-567:K5P3a                     2341  11.0   vague      
sfs-2016-1108:K6P4                     2342  11.0   unmarked   
sfs-2022-156:K2P11                     2343  11.0   unmarked   
sfs-2023-875:K7P54                     2344  11.0   unmarked   
sfs-2022-155:K2P13                     2345  11.0   unmarked   
sfs-2022-332:P4                        2346  11.0   unmarked   
sfs-2023-200:K14P58                    2347  11.0   unmarked   
sfs-2023-200:K15P11                    2348  11.0   unmarked   
sfs-2023-200:K18P10                    2349  11.0   unmarked   
sfs-2019-742:K5P2                      2350  11.0   unmarked   
sfs-2021-1171:K2P8                     2351  11.0   unmarked   
sfs-2023-38:K8P7                       2352  11.0   unmarked   
sfs-2016-757:P10                       2353  11.0   unmarked   
sfs-2022-155:K10P19                    2354  11.0   unmarked   
sfs-2021-930:P5                        2355  11.0   unmarked   
sfs-2015-315:K5P1                      2356  11.0   unmarked   
sfs-2022-155:K8P8                      2357  11.0   unmarked   
sfs-2022-156:K8P8                      2358  11.0   unmarked   
sfs-2023-200:K7P21                     2359  11.0   unmarked   
sfs-2026-1459:P15                      2360  11.0   unmarked   
sfs-2016-1108:K12P31                   2361  11.0   unmarked   
sfs-2016-253:K5P8                      2362  11.0   vague      
sfs-2023-730:P7                        2363  11.0   unmarked   
sfs-2014-968:K5P4                      2364  11.0   vague      
sfs-2016-1108:K13P27                   2365  11.0   unmarked   
sfs-2016-964:K5P8                      2366  11.0   unmarked   
sfs-2019-742:K13P1                     2367  11.0   unmarked   
sfs-2026-1281:K10P3                    2368  11.0   unmarked   
sfs-2026-1281:K8P5                     2369  11.0   unmarked   
sfs-2023-714:K7P5                      2370  11.0   unmarked   
sfs-2014-968:K5aP4                     2371  11.0   vague      
sfs-2017-900:P28                       2372  11.0   unmarked   
sfs-2017-1201:overgang:2025-576        2373  11.0   unmarked   
sfs-2021-626:P13                       2374  11.0   unmarked   
sfs-2018-1192:K2P9                     2375  11.0   unmarked   
sfs-2023-200:K13P9                     2376  11.0   unmarked   
sfs-2023-200:K22P14                    2377  11.0   unmarked   
sfs-2015-62:K5P1                       2378  11.0   unmarked   
sfs-2015-96:K4P2a                      2379  11.0   unmarked   
sfs-2025-520:K7P6                      2380  11.0   unmarked   
sfs-2014-968:K2P3                      2381  11.0   unmarked   
sfs-2021-709:K3P6                      2382  11.0   unmarked   
sfs-2023-200:K14P24                    2383  11.0   unmarked   
sfs-2018-1219:K8P2                     2384  11.0   unmarked   
sfs-2021-1171:K5P6                     2385  11.0   vague      
sfs-2026-1011:K3P5                     2386  11.0   vague      
sfs-2018-672:K7P15                     2387  11.0   unmarked   
sfs-2022-482:K9P11                     2388  11.0   unmarked   
sfs-2025-250:P6                        2389  11.0   unmarked   
sfs-2015-62:K7P5                       2390  11.0   unmarked   
sfs-2018-1177:K4P2                     2391  11.0   unmarked   
sfs-2018-1251:P8:occurrence:2          2392  11.0   unmarked   
sfs-2023-560:P23                       2393  11.0   unmarked   
sfs-2018-1251:P8                       2394  11.0   unmarked   
sfs-2021-1172:K5P5                     2395  11.0   vague      
sfs-2023-730:P25                       2396  11.0   vague      
sfs-2026-1011:K4P8                     2397  11.0   unmarked   
sfs-2022-964:K4P5                      2398  11.0   unmarked   
sfs-2023-254:P25                       2399  11.0   unmarked   
sfs-2016-1013:P42                      2400  11.0   unmarked   
sfs-2016-1108:K5P2:occurrence:2        2401  11.0   unmarked   
sfs-2015-911:K2P14                     2402  11.0   unmarked   
sfs-2024-326:P9                        2403  11.0   unmarked   
sfs-2015-1016:K23P4                    2404  11.0   unmarked   
sfs-2015-62:K6P7                       2405  11.0   unmarked   
sfs-2016-1145:K15P7                    2406  11.0   unmarked   
sfs-2022-1681:K6P4                     2407  11.0   unmarked   
sfs-2022-1843:P7                       2408  11.0   unmarked   
sfs-2016-1146:K16P7                    2409  11.0   unmarked   
sfs-2026-1575:K5P6                     2410  11.0   vague      
sfs-2017-900:P15                       2411  11.0   unmarked   
sfs-2018-672:K6P6                      2412  11.0   unmarked   
sfs-2016-1145:K15P8                    2413  11.0   unmarked   
sfs-2017-30:K11P4                      2414  11.0   unmarked   
sfs-2016-1145:K17P7                    2415  11.0   unmarked   
sfs-2018-1219:K4P13                    2416  11.0   unmarked   
sfs-2023-875:K7P38                     2417  11.0   unmarked   
sfs-2018-1180:K3P4                     2418  11.0   unmarked   
sfs-2016-1108:K5P2                     2419  11.0   unmarked   
sfs-2016-1013:P44                      2420  11.0   unmarked   
sfs-2018-1218:P4                       2421  11.0   unmarked   
sfs-2016-977:K11P5                     2422  11.0   unmarked   
sfs-2023-200:K6P15                     2423  11.0   unmarked   
sfs-2015-417:K4P4                      2424  11.0   unmarked   
sfs-2018-672:K7P29                     2425  11.0   unmarked   
sfs-2022-482:K4P10                     2426  11.0   unmarked   
sfs-2017-725:K6P31                     2427  11.0   unmarked   
sfs-2015-911:K5P1                      2428  11.0   unmarked   
sfs-2022-1697:K5P1                     2429  11.0   unmarked   
sfs-2018-1251:P17:occurrence:2         2430  11.0   unmarked   
sfs-2018-1251:P17                      2431  11.0   unmarked   
sfs-2023-38:K8P3                       2432  11.0   unmarked   
sfs-2023-875:K4P20                     2433  11.0   unmarked   
sfs-2018-672:K6P14                     2434  11.0   unmarked   
sfs-2022-482:K7P33                     2435  11.0   unmarked   
sfs-2014-968:K3P7                      2436  11.0   vague      
sfs-2026-1011:K8P30                    2437  11.0   unmarked   
sfs-2019-212:P2                        2438  11.0   unmarked   
sfs-2015-1016:K8P2                     2439  11.0   unmarked   
sfs-2018-1854:P2                       2440  11.0   unmarked   
sfs-2022-482:K7P35                     2441  11.0   unmarked   
sfs-2023-200:K20P4                     2442  11.0   unmarked   
sfs-2023-875:K5P12                     2443  11.0   unmarked   
sfs-2017-1000:K2P14                    2444  11.0   unmarked   
sfs-2022-964:K4P9                      2445  11.0   vague      
sfs-2019-234:K4P5                      2446  11.0   unmarked   
sfs-2023-200:K22P12                    2447  11.0   unmarked   
sfs-2019-234:K5P17                     2448  11.0   unmarked   
sfs-2023-875:K7P56                     2449  11.0   unmarked   
sfs-2026-1600:K16P4                    2450  11.0   unmarked   
sfs-2015-1016:K9P3                     2451  11.0   unmarked   
sfs-2016-1147:K14P7                    2452  11.0   unmarked   
sfs-2016-1147:K15P5                    2453  11.0   unmarked   
sfs-2023-714:K7P4                      2454  11.0   unmarked   
sfs-2022-333:P6                        2455  11.0   unmarked   
sfs-2023-200:K7P24                     2456  11.0   unmarked   
sfs-2026-408:K7P5                      2457  11.0   unmarked   
sfs-2021-516:K3P15                     2458  11.0   unmarked   
sfs-2017-425:P9                        2459  11.0   unmarked   
